Accuracy,Brier,ECE,FPR,FNR,Cost,Time,violations,viol_rate,viol_severity_mean,viol_severity_cond,viol_severity_max,SolverStatus,Objective,BestBound,RelativeGap,SolverWallTime,Dataset,Seed,Method
0.79,0.14128617145459335,0.05185685777058067,0.04,0.72,1.64,0.010097503662109375,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,48,MonoScore
0.82,0.1270306533381374,0.061627751050982636,0.09333333333333334,0.44,1.3466666666666667,0.07733345031738281,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,48,XGB-Mono-Best
0.79,0.13118456968504155,0.06073335744840188,0.10666666666666667,0.52,1.5733333333333333,0.027724504470825195,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,48,LGBM-Mono-Best
0.73,0.16155305765972894,0.06793143084325805,0.18666666666666668,0.52,1.9733333333333334,0.0035789012908935547,1,0.0005,8.787878787878789e-05,0.17575757575757578,0.17575757575757578,NA,,,,,adult_income,49,CART
0.75,0.25,0.25,0.05333333333333334,0.84,1.9466666666666665,4.775964736938477,26,0.013,0.013,1.0,1.0,OPTIMAL,73.0,73.0,0.0,4.2353283,adult_income,49,ODT
0.74,0.26,0.26,0.10666666666666667,0.72,1.9733333333333332,4.067271947860718,0,0.0,0.0,0.0,0.0,OPTIMAL,79.0,79.0,0.0,3.5277476,adult_income,49,EMDT
0.74,0.18692486230943714,0.06001359360556796,0.10666666666666667,0.72,1.9733333333333332,4.146372556686401,0,0.0,0.0,0.0,0.0,OPTIMAL,79.0,79.0,0.0,3.6492538000000003,adult_income,49,EMDT-Iso
0.79,0.15932054514906352,0.08368077473643767,0.04,0.72,1.64,0.48784971237182617,0,0.0,1.1102230246251566e-19,0.0,0.0,NA,,,,,adult_income,49,MonoRF
0.73,0.18305850633691448,0.17645743485889398,0.16,0.6,2.0,0.10343217849731445,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,49,XGB-Mono
0.74,0.18055691138299057,0.1655085422660453,0.13333333333333333,0.64,1.9466666666666668,0.019244670867919922,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,49,LGBM-Mono
0.75,0.16446934948956093,0.101472765991673,0.08,0.76,1.92,0.004846334457397461,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,49,MonoScore
0.74,0.18080448669700008,0.17289953208062794,0.13333333333333333,0.64,1.9466666666666668,0.09303975105285645,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,49,XGB-Mono-Best
0.74,0.18291709252349178,0.17259646067731274,0.13333333333333333,0.64,1.9466666666666668,0.03276705741882324,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,49,LGBM-Mono-Best
0.8,0.13727894975198693,0.008682225692038845,0.10666666666666667,0.48,1.4933333333333332,0.0030090808868408203,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,CART
0.79,0.21,0.21,0.06666666666666667,0.64,1.6133333333333333,3.8439228534698486,27,0.0135,0.0135,1.0,1.0,OPTIMAL,77.0,77.0,0.0,3.3355406000000003,adult_income,50,ODT
0.78,0.22,0.22,0.09333333333333334,0.6,1.6666666666666665,4.1877281665802,0,0.0,0.0,0.0,0.0,OPTIMAL,83.0,83.0,0.0,3.6010916,adult_income,50,EMDT
0.78,0.1646815949062526,0.014584527220630413,0.09333333333333334,0.6,1.6666666666666665,3.887052536010742,0,0.0,0.0,0.0,0.0,OPTIMAL,83.0,83.0,0.0,3.3440852000000003,adult_income,50,EMDT-Iso
0.77,0.1404149565909157,0.08243905024189942,0.04,0.8,1.8,0.4784421920776367,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,MonoRF
0.8,0.1405255507327175,0.09449539539054969,0.06666666666666667,0.6,1.5333333333333332,0.04534339904785156,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,XGB-Mono
0.78,0.14273301418654893,0.07694994453210482,0.09333333333333334,0.6,1.6666666666666665,0.017239093780517578,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,LGBM-Mono
0.75,0.14622841705223952,0.08545636713967848,0.06666666666666667,0.8,1.9333333333333333,0.009198188781738281,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,MonoScore
0.8,0.13998315900563246,0.09238173171412199,0.06666666666666667,0.6,1.5333333333333332,0.07811546325683594,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,XGB-Mono-Best
0.78,0.14418303291844536,0.07348848207653265,0.09333333333333334,0.6,1.6666666666666665,0.022343873977661133,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,50,LGBM-Mono-Best
0.73,0.1731813095051042,0.08454456725486392,0.16,0.6,2.0,0.0007176399230957031,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,CART
0.73,0.27,0.27,0.08,0.84,2.08,3.6116082668304443,19,0.0095,0.0095,1.0,1.0,OPTIMAL,75.0,75.0,0.0,3.183891,adult_income,51,ODT
0.71,0.29,0.29000000000000004,0.10666666666666667,0.84,2.2133333333333334,3.742058753967285,0,0.0,0.0,0.0,0.0,OPTIMAL,81.0,81.0,0.0,3.1208281,adult_income,51,EMDT
0.71,0.20257313158348453,0.08862464183381086,0.10666666666666667,0.84,2.2133333333333334,3.471487045288086,0,0.0,0.0,0.0,0.0,OPTIMAL,81.0,81.0,0.0,2.8903861,adult_income,51,EMDT-Iso
0.77,0.1630857130271334,0.04689894141010077,0.02666666666666667,0.84,1.8133333333333332,0.29444026947021484,0,0.0,1.1102230246251566e-19,0.0,0.0,NA,,,,,adult_income,51,MonoRF
0.76,0.17804641057402876,0.1598889608378522,0.12,0.6,1.7999999999999998,0.08899140357971191,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,XGB-Mono
0.73,0.1803004229007019,0.13516841870224527,0.13333333333333333,0.68,2.026666666666667,0.012137174606323242,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,LGBM-Mono
0.74,0.17269371299754113,0.09375843224594238,0.05333333333333334,0.88,2.026666666666667,0.004243135452270508,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,MonoScore
0.74,0.1788791806767861,0.1338737033680081,0.12,0.68,1.96,0.08538007736206055,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,XGB-Mono-Best
0.74,0.18609696604619363,0.14789345742621002,0.12,0.68,1.96,0.026735544204711914,0,0.0,0.0,0.0,0.0,NA,,,,,adult_income,51,LGBM-Mono-Best
0.87,0.11212030208789413,0.0706866351558889,0.056179775280898875,0.7272727272727273,1.735444330949949,0.0006666183471679688,657,0.3285,0.14480207327001357,0.440797787732157,0.7692307692307693,NA,,,,,bank_marketing,42,CART
0.89,0.11,0.11,0.02247191011235955,0.8181818181818182,1.7487231869254343,2.708568811416626,0,0.0,0.0,0.0,0.0,OPTIMAL,36.0,36.0,0.0,2.1759757,bank_marketing,42,ODT
0.89,0.11,0.11,0.02247191011235955,0.8181818181818182,1.7487231869254343,2.8807382583618164,0,0.0,0.0,0.0,0.0,OPTIMAL,36.0,36.0,0.0,2.2493085,bank_marketing,42,EMDT
0.89,0.09522448979591838,0.0197142857142857,0.02247191011235955,0.8181818181818182,1.7487231869254343,3.126319169998169,0,0.0,0.0,0.0,0.0,OPTIMAL,36.0,36.0,0.0,2.5361785,bank_marketing,42,EMDT-Iso
0.9,0.0876168458712287,0.04247418825272716,0.011235955056179775,0.8181818181818182,1.6925434116445353,0.6616363525390625,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,MonoRF
0.86,0.10986687153948667,0.10671377451973967,0.06741573033707865,0.7272727272727273,1.7916241062308478,0.0561068058013916,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,XGB-Mono
0.86,0.10882268803955895,0.1081790369365104,0.06741573033707865,0.7272727272727273,1.7916241062308478,0.016326904296875,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,LGBM-Mono
0.9,0.08910536925024187,0.03825076399845472,0.011235955056179775,0.8181818181818182,1.6925434116445353,0.0035369396209716797,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,MonoScore
0.87,0.11226376141319605,0.09118779340176844,0.06741573033707865,0.6363636363636364,1.609805924412666,0.10568881034851074,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,XGB-Mono-Best
0.86,0.11042655030119136,0.09861289110827713,0.06741573033707865,0.7272727272727273,1.7916241062308478,0.05558609962463379,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,42,LGBM-Mono-Best
0.9,0.06795214047976249,0.027379832810867297,0.0,0.9090909090909091,1.8181818181818181,0.0007998943328857422,8,0.004,0.0015196185997910137,0.3799046499477534,0.5757575757575757,NA,,,,,bank_marketing,43,CART
0.9,0.1,0.09999999999999999,0.0,0.9090909090909091,1.8181818181818181,2.4958815574645996,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,2.0341556,bank_marketing,43,ODT
0.9,0.1,0.09999999999999999,0.0,0.9090909090909091,1.8181818181818181,2.8636984825134277,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,2.3716443000000003,bank_marketing,43,EMDT
0.9,0.08991744847813841,0.0042748091603053515,0.0,0.9090909090909091,1.8181818181818181,2.3730359077453613,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,1.8726942000000002,bank_marketing,43,EMDT-Iso
0.89,0.07186031240327147,0.09984804963534902,0.0,1.0,2.0,0.6476554870605469,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,MonoRF
0.91,0.06652331514762219,0.05876963698188774,0.011235955056179775,0.7272727272727273,1.5107252298263534,0.06569242477416992,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,XGB-Mono
0.92,0.05945261711064323,0.08088591377814162,0.0,0.7272727272727273,1.4545454545454546,0.014280557632446289,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,LGBM-Mono
0.9,0.06866201438061746,0.06631920530421653,0.0,0.9090909090909091,1.8181818181818181,0.004039287567138672,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,MonoScore
0.92,0.06745657613739614,0.05258406028384343,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.09224843978881836,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,XGB-Mono-Best
0.92,0.06038392642786095,0.0669555507345162,0.0,0.7272727272727273,1.4545454545454546,0.03722333908081055,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,43,LGBM-Mono-Best
0.88,0.09915015476362025,0.04026497150584372,0.011235955056179775,1.0,2.056179775280899,0.008091449737548828,126,0.063,0.03170129870129871,0.5031952174809318,0.5238095238095238,NA,,,,,bank_marketing,44,CART
0.86,0.14,0.14,0.0449438202247191,0.9090909090909091,2.0429009193054135,2.905221939086914,158,0.079,0.079,1.0,1.0,OPTIMAL,36.0,36.0,0.0,2.3877107,bank_marketing,44,ODT
0.89,0.11,0.11,0.02247191011235955,0.8181818181818182,1.7487231869254343,2.853267192840576,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,2.4035241000000003,bank_marketing,44,EMDT
0.89,0.09331327811415445,0.015519889417908158,0.02247191011235955,0.8181818181818182,1.7487231869254343,2.7264773845672607,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,2.1297419,bank_marketing,44,EMDT-Iso
0.9,0.09090843228220667,0.04104792396992466,0.0,0.9090909090909091,1.8181818181818181,0.3688793182373047,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,MonoRF
0.89,0.10023021935535853,0.10671436266959064,0.011235955056179775,0.9090909090909091,1.874361593462717,0.06546568870544434,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,XGB-Mono
0.88,0.10097837353934085,0.11255080132791041,0.02247191011235955,0.9090909090909091,1.930541368743616,0.015329360961914062,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,LGBM-Mono
0.89,0.09469033310611104,0.041649500535316,0.011235955056179775,0.9090909090909091,1.874361593462717,0.004153728485107422,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,MonoScore
0.88,0.10156044867973905,0.11061378640297337,0.02247191011235955,0.9090909090909091,1.930541368743616,0.10580611228942871,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,XGB-Mono-Best
0.88,0.10210080660484046,0.10921227743894625,0.02247191011235955,0.9090909090909091,1.930541368743616,0.0746297836303711,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,44,LGBM-Mono-Best
0.86,0.08025218080783043,0.06630243222972249,0.10112359550561797,0.45454545454545453,1.414708886618999,0.0011811256408691406,1,0.0005,8.5e-05,0.17,0.17,NA,,,,,bank_marketing,45,CART
0.9,0.1,0.1,0.033707865168539325,0.6363636363636364,1.4412665985699693,2.737116813659668,159,0.0795,0.0795,1.0,1.0,OPTIMAL,40.0,40.0,0.0,2.2074543,bank_marketing,45,ODT
0.92,0.08,0.08,0.0,0.7272727272727273,1.4545454545454546,2.5531389713287354,0,0.0,0.0,0.0,0.0,OPTIMAL,41.0,41.0,0.0,2.1555181,bank_marketing,45,EMDT
0.92,0.07458735946129336,0.023477157360406103,0.0,0.7272727272727273,1.4545454545454546,2.8985724449157715,0,0.0,0.0,0.0,0.0,OPTIMAL,41.0,41.0,0.0,2.5396553,bank_marketing,45,EMDT-Iso
0.92,0.06655621424919025,0.07674554032538516,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.31875109672546387,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,MonoRF
0.88,0.07443208065497704,0.07034539919521193,0.07865168539325842,0.45454545454545453,1.3023493360572012,0.05967283248901367,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,XGB-Mono
0.89,0.0724571050194928,0.06674807223557869,0.06741573033707865,0.45454545454545453,1.2461695607763024,0.014836311340332031,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,LGBM-Mono
0.9,0.07051092687368937,0.0559254618893961,0.011235955056179775,0.8181818181818182,1.6925434116445353,0.013119220733642578,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,MonoScore
0.89,0.07754075752283836,0.06613031342538307,0.06741573033707865,0.45454545454545453,1.2461695607763024,0.09759640693664551,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,XGB-Mono-Best
0.89,0.07401254256958105,0.06883101259113715,0.06741573033707865,0.45454545454545453,1.2461695607763024,0.03259849548339844,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,45,LGBM-Mono-Best
0.88,0.09716846042099955,0.04863960384557398,0.0449438202247191,0.7272727272727273,1.6792645556690502,0.004086017608642578,2,0.001,0.00030636363636363635,0.30636363636363634,0.48,NA,,,,,bank_marketing,46,CART
0.88,0.12,0.11999999999999998,0.011235955056179775,1.0,2.056179775280899,3.0366289615631104,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,2.4099081,bank_marketing,46,ODT
0.88,0.12,0.11999999999999998,0.011235955056179775,1.0,2.056179775280899,2.7252089977264404,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,2.2027182,bank_marketing,46,EMDT
0.88,0.10471574328730568,0.037437463641652104,0.011235955056179775,1.0,2.056179775280899,2.7382266521453857,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,2.2217225000000003,bank_marketing,46,EMDT-Iso
0.89,0.08791295404547796,0.0462941666503416,0.0,1.0,2.0,0.4315049648284912,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,MonoRF
0.88,0.09463820879988845,0.07141356522683052,0.033707865168539325,0.8181818181818182,1.804902962206333,0.043105125427246094,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,XGB-Mono
0.89,0.09238340456289132,0.08509098053009868,0.02247191011235955,0.8181818181818182,1.7487231869254343,0.01205301284790039,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,LGBM-Mono
0.9,0.08673133463756103,0.0323319012724422,0.0,0.9090909090909091,1.8181818181818181,0.010017156600952148,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,MonoScore
0.88,0.09569065209758186,0.0705546955903992,0.033707865168539325,0.8181818181818182,1.804902962206333,0.13071918487548828,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,XGB-Mono-Best
0.89,0.09293067100993088,0.08558482221951648,0.02247191011235955,0.8181818181818182,1.7487231869254343,0.06366753578186035,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,46,LGBM-Mono-Best
0.93,0.08067970993788327,0.09418203175649983,0.02247191011235955,0.45454545454545453,1.0214504596527068,0.0030121803283691406,400,0.2,0.09362746697746697,0.4681373348873349,0.5,NA,,,,,bank_marketing,47,CART
0.89,0.11,0.11000000000000001,0.0449438202247191,0.6363636363636364,1.497446373850868,2.7368297576904297,0,0.0,0.0,0.0,0.0,OPTIMAL,37.0,37.0,0.0,2.239574,bank_marketing,47,ODT
0.9,0.1,0.09999999999999999,0.02247191011235955,0.7272727272727273,1.5669050051072524,2.570566415786743,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,2.030577,bank_marketing,47,EMDT
0.9,0.08616802533685654,0.010562770562770565,0.02247191011235955,0.7272727272727273,1.5669050051072524,2.218874454498291,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,1.805514,bank_marketing,47,EMDT-Iso
0.89,0.06895699447238642,0.0833827701133928,0.0,1.0,2.0,0.38515305519104004,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,MonoRF
0.92,0.06515509553728291,0.03099843215837609,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.0750730037689209,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,XGB-Mono
0.91,0.06976825647254112,0.03798625358139431,0.011235955056179775,0.7272727272727273,1.5107252298263534,0.024097681045532227,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,LGBM-Mono
0.91,0.06462932104597927,0.06143803564796238,0.0,0.8181818181818182,1.6363636363636365,0.0060727596282958984,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,MonoScore
0.92,0.0667783454953874,0.05327875552058686,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.12102580070495605,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,XGB-Mono-Best
0.91,0.0709522547430348,0.04310723762070423,0.011235955056179775,0.7272727272727273,1.5107252298263534,0.049124956130981445,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,47,LGBM-Mono-Best
0.88,0.07693651047660292,0.03511561222788848,0.0449438202247191,0.7272727272727273,1.6792645556690502,0.001775979995727539,9,0.0045,0.0012511446886446884,0.278032153032153,0.7692307692307692,NA,,,,,bank_marketing,48,CART
0.9,0.1,0.09999999999999999,0.0,0.9090909090909091,1.8181818181818181,2.2952427864074707,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,1.8018820000000002,bank_marketing,48,ODT
0.9,0.1,0.09999999999999999,0.0,0.9090909090909091,1.8181818181818181,2.410451889038086,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,1.9855049,bank_marketing,48,EMDT
0.9,0.08991744847813841,0.0042748091603053515,0.0,0.9090909090909091,1.8181818181818181,2.30368971824646,0,0.0,0.0,0.0,0.0,OPTIMAL,38.0,38.0,0.0,1.8295811000000002,bank_marketing,48,EMDT-Iso
0.91,0.07672707751000835,0.036975879416306166,0.0,0.8181818181818182,1.6363636363636365,0.49544763565063477,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,MonoRF
0.91,0.07067106764475418,0.05514632529957452,0.02247191011235955,0.6363636363636364,1.3850868232890705,0.08645796775817871,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,XGB-Mono
0.92,0.06936095491461447,0.061018763133552124,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.03508591651916504,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,LGBM-Mono
0.91,0.0801283392418097,0.04770026017979483,0.0,0.8181818181818182,1.6363636363636365,0.010802984237670898,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,MonoScore
0.9,0.07168430910445216,0.044930732989450925,0.02247191011235955,0.7272727272727273,1.5669050051072524,0.08466887474060059,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,XGB-Mono-Best
0.92,0.0692863912741554,0.05055811664661764,0.011235955056179775,0.6363636363636364,1.3289070480081715,0.035294294357299805,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,48,LGBM-Mono-Best
0.89,0.0991524328803241,0.06793985628555749,0.02247191011235955,0.8181818181818182,1.7487231869254343,0.007733345031738281,185,0.0925,0.013871484528006267,0.149961994897365,0.7297297297297297,NA,,,,,bank_marketing,49,CART
0.89,0.11,0.11,0.02247191011235955,0.8181818181818182,1.7487231869254343,2.1222667694091797,0,0.0,0.0,0.0,0.0,OPTIMAL,36.0,36.0,0.0,1.7083487000000002,bank_marketing,49,ODT
0.9,0.1,0.09999999999999999,0.011235955056179775,0.8181818181818182,1.6925434116445353,2.273385524749756,0,0.0,0.0,0.0,0.0,OPTIMAL,37.0,37.0,0.0,1.8622446000000001,bank_marketing,49,EMDT
0.9,0.0885699462890625,0.009140625000000005,0.011235955056179775,0.8181818181818182,1.6925434116445353,2.4774420261383057,0,0.0,0.0,0.0,0.0,OPTIMAL,37.0,37.0,0.0,1.9886483000000001,bank_marketing,49,EMDT-Iso
0.89,0.0884289516987913,0.03860979047018137,0.0,1.0,2.0,0.35465288162231445,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,MonoRF
0.86,0.10119174081835125,0.07641893095220441,0.056179775280898875,0.8181818181818182,1.9172625127681309,0.06911087036132812,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,XGB-Mono
0.87,0.09965747888150447,0.08296122382355758,0.0449438202247191,0.8181818181818182,1.8610827374872319,0.016666889190673828,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,LGBM-Mono
0.9,0.09105371957552398,0.03231983449538876,0.011235955056179775,0.8181818181818182,1.6925434116445353,0.0037679672241210938,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,MonoScore
0.86,0.10388044115618898,0.08266154581680894,0.056179775280898875,0.8181818181818182,1.9172625127681309,0.1128838062286377,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,XGB-Mono-Best
0.85,0.09881692669726683,0.07421158712994703,0.06741573033707865,0.8181818181818182,1.9734422880490297,0.03775477409362793,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,49,LGBM-Mono-Best
0.86,0.116490246055504,0.08189982375348227,0.0449438202247191,0.9090909090909091,2.0429009193054135,0.007276058197021484,636,0.318,0.10036526806526808,0.3156140505197109,0.42307692307692313,NA,,,,,bank_marketing,50,CART
0.88,0.12,0.12,0.02247191011235955,0.9090909090909091,1.930541368743616,2.4064676761627197,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,1.9339992000000001,bank_marketing,50,ODT
0.88,0.12,0.12,0.02247191011235955,0.9090909090909091,1.930541368743616,2.34226131439209,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,1.9133307000000002,bank_marketing,50,EMDT
0.88,0.10362413194444446,0.03354166666666665,0.02247191011235955,0.9090909090909091,1.930541368743616,2.3074309825897217,0,0.0,0.0,0.0,0.0,OPTIMAL,35.0,35.0,0.0,1.8167566000000002,bank_marketing,50,EMDT-Iso
0.89,0.08967848029358408,0.0651122076946859,0.0,1.0,2.0,0.40862345695495605,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,MonoRF
0.85,0.09461712023896073,0.07511188100848812,0.0449438202247191,1.0,2.2247191011235956,0.06295466423034668,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,XGB-Mono
0.85,0.09481636322239062,0.0705236621239341,0.0449438202247191,1.0,2.2247191011235956,0.013911247253417969,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,LGBM-Mono
0.88,0.09715038928250888,0.05562327775012965,0.011235955056179775,1.0,2.056179775280899,0.004231452941894531,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,MonoScore
0.85,0.09825742472634082,0.07465331314713694,0.0449438202247191,1.0,2.2247191011235956,0.0858004093170166,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,XGB-Mono-Best
0.86,0.09431137159069411,0.06929744619136144,0.0449438202247191,0.9090909090909091,2.0429009193054135,0.06206154823303223,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,50,LGBM-Mono-Best
0.89,0.10100451122581632,0.0869923400582587,0.033707865168539325,0.7272727272727273,1.6230847803881512,0.007651805877685547,649,0.3245,0.13107234976804402,0.4039209546010602,0.6923076923076923,NA,,,,,bank_marketing,51,CART
0.89,0.11,0.10999999999999999,0.033707865168539325,0.7272727272727273,1.6230847803881512,2.297846555709839,172,0.086,0.086,1.0,1.0,OPTIMAL,38.0,38.0,0.0,1.8791816000000001,bank_marketing,51,ODT
0.91,0.09,0.08999999999999998,0.011235955056179775,0.7272727272727273,1.5107252298263534,2.3587119579315186,0,0.0,0.0,0.0,0.0,OPTIMAL,40.0,40.0,0.0,1.9163262,bank_marketing,51,EMDT
0.91,0.0812856135314972,0.009339579173706038,0.011235955056179775,0.7272727272727273,1.5107252298263534,2.3167214393615723,0,0.0,0.0,0.0,0.0,OPTIMAL,40.0,40.0,0.0,1.8131403000000001,bank_marketing,51,EMDT-Iso
0.86,0.09461549827142485,0.044923340915608984,0.033707865168539325,1.0,2.168539325842697,0.5173003673553467,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,MonoRF
0.86,0.1129015822355243,0.11918454246188048,0.056179775280898875,0.8181818181818182,1.9172625127681309,0.05738234519958496,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,XGB-Mono
0.87,0.11159525034231713,0.10554318703754896,0.0449438202247191,0.8181818181818182,1.8610827374872319,0.013921737670898438,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,LGBM-Mono
0.87,0.098344274068945,0.03723004231923061,0.033707865168539325,0.9090909090909091,1.9867211440245147,0.004571199417114258,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,MonoScore
0.88,0.11384274377227452,0.11564497989427763,0.033707865168539325,0.8181818181818182,1.804902962206333,0.11469841003417969,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,XGB-Mono-Best
0.86,0.1117163531154665,0.10596811718578278,0.056179775280898875,0.8181818181818182,1.9172625127681309,0.0566253662109375,0,0.0,0.0,0.0,0.0,NA,,,,,bank_marketing,51,LGBM-Mono-Best
